family,n,inst,p,ceiling,kind,sigma,rep,regret_raw,regret_norm
BA(k=2),12,5,3,0.865165,iid,0.8,1,0.298793,0.203159
BA(k=2),12,5,3,0.865165,iid,0.8,2,0.328366,0.064015
BA(k=2),12,5,3,0.865165,iid,0.8,3,0.310921,0.15517
BA(k=2),12,5,3,0.865165,iid,0.8,4,0.290205,0.105009
BA(k=2),12,5,3,0.865165,iid,0.8,5,0.359002,0.142797
BA(k=2),12,6,1,0.765477,exact,0.0,0,0.032202,0.036392
BA(k=2),12,6,1,0.765477,samp10,0.0,1,0.029322,0.02801
BA(k=2),12,6,1,0.765477,iid,0.05,1,0.07819,0.020755
BA(k=2),12,6,1,0.765477,iid,0.05,2,0.17591,0.010724
BA(k=2),12,6,1,0.765477,iid,0.05,3,0.177242,0.010724
BA(k=2),12,6,1,0.765477,iid,0.05,4,0.05875,0.014505
BA(k=2),12,6,1,0.765477,iid,0.05,5,0.172148,0.020755
BA(k=2),12,6,1,0.765477,iid,0.1,1,0.177242,0.018506
BA(k=2),12,6,1,0.765477,iid,0.1,2,0.177242,0.003907
BA(k=2),12,6,1,0.765477,iid,0.1,3,0.106896,0.002164
BA(k=2),12,6,1,0.765477,iid,0.1,4,0.14469,0.016971
BA(k=2),12,6,1,0.765477,iid,0.1,5,0.067687,0.00216
BA(k=2),12,6,1,0.765477,iid,0.2,1,0.222129,0.009411
BA(k=2),12,6,1,0.765477,iid,0.2,2,0.09028,0.009599
BA(k=2),12,6,1,0.765477,iid,0.2,3,0.241866,0.00216
BA(k=2),12,6,1,0.765477,iid,0.2,4,0.177242,0.025792
BA(k=2),12,6,1,0.765477,iid,0.2,5,0.203488,0.014011
BA(k=2),12,6,1,0.765477,iid,0.4,1,0.177242,0.060807
BA(k=2),12,6,1,0.765477,iid,0.4,2,0.216147,0.029866
BA(k=2),12,6,1,0.765477,iid,0.4,3,0.148255,0.063115
BA(k=2),12,6,1,0.765477,iid,0.4,4,0.198678,0.042302
BA(k=2),12,6,1,0.765477,iid,0.4,5,0.257897,0.045857
BA(k=2),12,6,1,0.765477,iid,0.8,1,0.210964,0.177242
BA(k=2),12,6,1,0.765477,iid,0.8,2,0.191366,0.177242
BA(k=2),12,6,1,0.765477,iid,0.8,3,0.177242,0.06119
BA(k=2),12,6,1,0.765477,iid,0.8,4,0.187834,0.177242
BA(k=2),12,6,1,0.765477,iid,0.8,5,0.239288,0.056515
BA(k=2),12,6,3,0.877914,exact,0.0,0,0.098894,0.077358
BA(k=2),12,6,3,0.877914,samp10,0.0,1,0.098894,0.028862
BA(k=2),12,6,3,0.877914,iid,0.05,1,0.292439,0.081511
BA(k=2),12,6,3,0.877914,iid,0.05,2,0.275748,0.040117
BA(k=2),12,6,3,0.877914,iid,0.05,3,0.296945,0.055556
BA(k=2),12,6,3,0.877914,iid,0.05,4,0.187433,0.064504
BA(k=2),12,6,3,0.877914,iid,0.05,5,0.273058,0.046877
BA(k=2),12,6,3,0.877914,iid,0.1,1,0.291793,0.045899
BA(k=2),12,6,3,0.877914,iid,0.1,2,0.243321,0.06117
BA(k=2),12,6,3,0.877914,iid,0.1,3,0.222767,0.084894
BA(k=2),12,6,3,0.877914,iid,0.1,4,0.256751,0.064504
BA(k=2),12,6,3,0.877914,iid,0.1,5,0.186419,0.074728
BA(k=2),12,6,3,0.877914,iid,0.2,1,0.323151,0.050452
BA(k=2),12,6,3,0.877914,iid,0.2,2,0.195261,0.081997
BA(k=2),12,6,3,0.877914,iid,0.2,3,0.313448,0.073818
BA(k=2),12,6,3,0.877914,iid,0.2,4,0.328228,0.080229
BA(k=2),12,6,3,0.877914,iid,0.2,5,0.321972,0.050452
BA(k=2),12,6,3,0.877914,iid,0.4,1,0.261346,0.127541
BA(k=2),12,6,3,0.877914,iid,0.4,2,0.372284,0.107753
BA(k=2),12,6,3,0.877914,iid,0.4,3,0.321539,0.088153
BA(k=2),12,6,3,0.877914,iid,0.4,4,0.291793,0.074737
BA(k=2),12,6,3,0.877914,iid,0.4,5,0.299588,0.093236
BA(k=2),12,6,3,0.877914,iid,0.8,1,0.34012,0.279992
BA(k=2),12,6,3,0.877914,iid,0.8,2,0.302414,0.195367
BA(k=2),12,6,3,0.877914,iid,0.8,3,0.331117,0.136763
BA(k=2),12,6,3,0.877914,iid,0.8,4,0.283548,0.18747
BA(k=2),12,6,3,0.877914,iid,0.8,5,0.283548,0.142447
BA(k=2),12,7,1,0.837216,exact,0.0,0,0.022816,0.062296
BA(k=2),12,7,1,0.837216,samp10,0.0,1,0.067003,0.032748
BA(k=2),12,7,1,0.837216,iid,0.05,1,0.170549,0.027736
BA(k=2),12,7,1,0.837216,iid,0.05,2,0.170549,0.004005
BA(k=2),12,7,1,0.837216,iid,0.05,3,0.200168,0.018765
BA(k=2),12,7,1,0.837216,iid,0.05,4,0.112836,0.010842
BA(k=2),12,7,1,0.837216,iid,0.05,5,0.170549,0.023062
BA(k=2),12,7,1,0.837216,iid,0.1,1,0.187885,0.007812
BA(k=2),12,7,1,0.837216,iid,0.1,2,0.170549,0.043689
BA(k=2),12,7,1,0.837216,iid,0.1,3,0.170549,0.007099
BA(k=2),12,7,1,0.837216,iid,0.1,4,0.170549,0.010842
BA(k=2),12,7,1,0.837216,iid,0.1,5,0.148796,0.007099
BA(k=2),12,7,1,0.837216,iid,0.2,1,0.174528,0.011771
BA(k=2),12,7,1,0.837216,iid,0.2,2,0.235168,0.009686
BA(k=2),12,7,1,0.837216,iid,0.2,3,0.170549,0.032574
BA(k=2),12,7,1,0.837216,iid,0.2,4,0.090138,0.017104
BA(k=2),12,7,1,0.837216,iid,0.2,5,0.178774,0.013557
BA(k=2),12,7,1,0.837216,iid,0.4,1,0.185603,0.006054
BA(k=2),12,7,1,0.837216,iid,0.4,2,0.299992,0.033473
BA(k=2),12,7,1,0.837216,iid,0.4,3,0.177587,0.109747
BA(k=2),12,7,1,0.837216,iid,0.4,4,0.170549,0.033191
BA(k=2),12,7,1,0.837216,iid,0.4,5,0.17189,0.034742
BA(k=2),12,7,1,0.837216,iid,0.8,1,0.234834,0.003426
BA(k=2),12,7,1,0.837216,iid,0.8,2,0.181854,0.033191
BA(k=2),12,7,1,0.837216,iid,0.8,3,0.169981,0.062026
BA(k=2),12,7,1,0.837216,iid,0.8,4,0.181854,0.157865
BA(k=2),12,7,1,0.837216,iid,0.8,5,0.169208,0.054132
BA(k=2),12,7,3,0.920371,exact,0.0,0,0.06247,0.01861
BA(k=2),12,7,3,0.920371,samp10,0.0,1,0.071635,0.00826
BA(k=2),12,7,3,0.920371,iid,0.05,1,0.256574,0.033265
BA(k=2),12,7,3,0.920371,iid,0.05,2,0.256574,0.002367
BA(k=2),12,7,3,0.920371,iid,0.05,3,0.281225,0.035456
BA(k=2),12,7,3,0.920371,iid,0.05,4,0.226978,0.01861
BA(k=2),12,7,3,0.920371,iid,0.05,5,0.23893,0.00826
BA(k=2),12,7,3,0.920371,iid,0.1,1,0.323657,0.019425
BA(k=2),12,7,3,0.920371,iid,0.1,2,0.265289,0.034719
BA(k=2),12,7,3,0.920371,iid,0.1,3,0.251935,0.031113
BA(k=2),12,7,3,0.920371,iid,0.1,4,0.246541,0.012455
BA(k=2),12,7,3,0.920371,iid,0.1,5,0.223811,0.00826
BA(k=2),12,7,3,0.920371,iid,0.2,1,0.260412,0.03099
BA(k=2),12,7,3,0.920371,iid,0.2,2,0.303662,0.015087
BA(k=2),12,7,3,0.920371,iid,0.2,3,0.256574,0.043786
BA(k=2),12,7,3,0.920371,iid,0.2,4,0.231403,0.065284
BA(k=2),12,7,3,0.920371,iid,0.2,5,0.269139,0.042841
BA(k=2),12,7,3,0.920371,iid,0.4,1,0.25951,0.038715
BA(k=2),12,7,3,0.920371,iid,0.4,2,0.323657,0.084184
BA(k=2),12,7,3,0.920371,iid,0.4,3,0.283945,0.029783
BA(k=2),12,7,3,0.920371,iid,0.4,4,0.247465,0.059982
BA(k=2),12,7,3,0.920371,iid,0.4,5,0.247465,0.047902
BA(k=2),12,7,3,0.920371,iid,0.8,1,0.300603,0.216449
BA(k=2),12,7,3,0.920371,iid,0.8,2,0.267357,0.103222
BA(k=2),12,7,3,0.920371,iid,0.8,3,0.247792,0.105169
BA(k=2),12,7,3,0.920371,iid,0.8,4,0.358977,0.030675
BA(k=2),12,7,3,0.920371,iid,0.8,5,0.334672,0.027098
BA(k=2),12,8,1,0.741367,exact,0.0,0,0.032173,0.041692
BA(k=2),12,8,1,0.741367,samp10,0.0,1,0.027784,0.035422
BA(k=2),12,8,1,0.741367,iid,0.05,1,0.146344,0.020902
BA(k=2),12,8,1,0.741367,iid,0.05,2,0.157306,0.020902
BA(k=2),12,8,1,0.741367,iid,0.05,3,0.153131,0.007591
BA(k=2),12,8,1,0.741367,iid,0.05,4,0.151169,0.029598
BA(k=2),12,8,1,0.741367,iid,0.05,5,0.153131,0.035422
BA(k=2),12,8,1,0.741367,iid,0.1,1,0.153131,0.002145
BA(k=2),12,8,1,0.741367,iid,0.1,2,0.153131,0.00808
BA(k=2),12,8,1,0.741367,iid,0.1,3,0.190978,0.048353
BA(k=2),12,8,1,0.741367,iid,0.1,4,0.11599,0.004889
BA(k=2),12,8,1,0.741367,iid,0.1,5,0.148602,0.007613
BA(k=2),12,8,1,0.741367,iid,0.2,1,0.248518,0.005805
BA(k=2),12,8,1,0.741367,iid,0.2,2,0.093025,0.005007
BA(k=2),12,8,1,0.741367,iid,0.2,3,0.196484,0.010182
BA(k=2),12,8,1,0.741367,iid,0.2,4,0.190978,0.022743
BA(k=2),12,8,1,0.741367,iid,0.2,5,0.14893,0.004541
BA(k=2),12,8,1,0.741367,iid,0.4,1,0.153131,0.031505
BA(k=2),12,8,1,0.741367,iid,0.4,2,0.168816,0.002183
BA(k=2),12,8,1,0.741367,iid,0.4,3,0.153131,0.039858
BA(k=2),12,8,1,0.741367,iid,0.4,4,0.142876,0.051832
BA(k=2),12,8,1,0.741367,iid,0.4,5,0.153131,0.019735
BA(k=2),12,8,1,0.741367,iid,0.8,1,0.179238,0.017211
BA(k=2),12,8,1,0.741367,iid,0.8,2,0.151671,0.068123
BA(k=2),12,8,1,0.741367,iid,0.8,3,0.196592,0.036536
BA(k=2),12,8,1,0.741367,iid,0.8,4,0.153131,0.293654
BA(k=2),12,8,1,0.741367,iid,0.8,5,0.268873,0.153131
BA(k=2),12,8,3,0.853263,exact,0.0,0,0.093858,0.043424
BA(k=2),12,8,3,0.853263,samp10,0.0,1,0.105384,0.013533
BA(k=2),12,8,3,0.853263,iid,0.05,1,0.256972,0.068163
BA(k=2),12,8,3,0.853263,iid,0.05,2,0.252072,0.043509
BA(k=2),12,8,3,0.853263,iid,0.05,3,0.153567,0.032083
BA(k=2),12,8,3,0.853263,iid,0.05,4,0.261822,0.051515
BA(k=2),12,8,3,0.853263,iid,0.05,5,0.275429,0.032083
BA(k=2),12,8,3,0.853263,iid,0.1,1,0.25447,0.078108
BA(k=2),12,8,3,0.853263,iid,0.1,2,0.275429,0.046358
BA(k=2),12,8,3,0.853263,iid,0.1,3,0.267561,0.04543
BA(k=2),12,8,3,0.853263,iid,0.1,4,0.249354,0.042614
BA(k=2),12,8,3,0.853263,iid,0.1,5,0.26347,0.060702
BA(k=2),12,8,3,0.853263,iid,0.2,1,0.266784,0.045333
BA(k=2),12,8,3,0.853263,iid,0.2,2,0.180689,0.02253
BA(k=2),12,8,3,0.853263,iid,0.2,3,0.267142,0.036699
BA(k=2),12,8,3,0.853263,iid,0.2,4,0.256972,0.045333
BA(k=2),12,8,3,0.853263,iid,0.2,5,0.259704,0.129623
BA(k=2),12,8,3,0.853263,iid,0.4,1,0.267561,0.06148
BA(k=2),12,8,3,0.853263,iid,0.4,2,0.259526,0.051506
BA(k=2),12,8,3,0.853263,iid,0.4,3,0.259815,0.050935
BA(k=2),12,8,3,0.853263,iid,0.4,4,0.267561,0.053515
BA(k=2),12,8,3,0.853263,iid,0.4,5,0.266784,0.099361
BA(k=2),12,8,3,0.853263,iid,0.8,1,0.271203,0.169481
BA(k=2),12,8,3,0.853263,iid,0.8,2,0.348677,0.124468
BA(k=2),12,8,3,0.853263,iid,0.8,3,0.294656,0.076596
BA(k=2),12,8,3,0.853263,iid,0.8,4,0.290141,0.103443
BA(k=2),12,8,3,0.853263,iid,0.8,5,0.30924,0.037045
BA(k=2),12,9,1,0.785087,exact,0.0,0,0.021902,0.038948
BA(k=2),12,9,1,0.785087,samp10,0.0,1,0.013585,0.050132
BA(k=2),12,9,1,0.785087,iid,0.05,1,0.144507,0.021518
BA(k=2),12,9,1,0.785087,iid,0.05,2,0.16083,0.026316
BA(k=2),12,9,1,0.785087,iid,0.05,3,0.160087,0.025906
BA(k=2),12,9,1,0.785087,iid,0.05,4,0.0318,0.026316
BA(k=2),12,9,1,0.785087,iid,0.05,5,0.160087,0.022731
BA(k=2),12,9,1,0.785087,iid,0.1,1,0.160087,0.001095
BA(k=2),12,9,1,0.785087,iid,0.1,2,0.101816,0.000201
BA(k=2),12,9,1,0.785087,iid,0.1,3,0.160087,0.003028
BA(k=2),12,9,1,0.785087,iid,0.1,4,0.141211,0.013642
BA(k=2),12,9,1,0.785087,iid,0.1,5,0.187831,0.01311
BA(k=2),12,9,1,0.785087,iid,0.2,1,0.1397,0.006578
BA(k=2),12,9,1,0.785087,iid,0.2,2,0.160087,0.028459
BA(k=2),12,9,1,0.785087,iid,0.2,3,0.245174,0.011311
BA(k=2),12,9,1,0.785087,iid,0.2,4,0.160087,0.006578
BA(k=2),12,9,1,0.785087,iid,0.2,5,0.160087,0.018721
BA(k=2),12,9,1,0.785087,iid,0.4,1,0.185375,0.087557
BA(k=2),12,9,1,0.785087,iid,0.4,2,0.239599,0.054201
BA(k=2),12,9,1,0.785087,iid,0.4,3,0.219775,0.042801
BA(k=2),12,9,1,0.785087,iid,0.4,4,0.163418,0.006778
BA(k=2),12,9,1,0.785087,iid,0.4,5,0.160087,0.060372
BA(k=2),12,9,1,0.785087,iid,0.8,1,0.163418,0.129858
BA(k=2),12,9,1,0.785087,iid,0.8,2,0.213723,0.105693
BA(k=2),12,9,1,0.785087,iid,0.8,3,0.160087,0.050395
BA(k=2),12,9,1,0.785087,iid,0.8,4,0.276353,0.060369
BA(k=2),12,9,1,0.785087,iid,0.8,5,0.160087,0.160087
BA(k=2),12,9,3,0.871211,exact,0.0,0,0.065789,0.030632
BA(k=2),12,9,3,0.871211,samp10,0.0,1,0.051656,0.043333
BA(k=2),12,9,3,0.871211,iid,0.05,1,0.216866,0.021518
BA(k=2),12,9,3,0.871211,iid,0.05,2,0.2352,0.016434
BA(k=2),12,9,3,0.871211,iid,0.05,3,0.2489,0.023829
BA(k=2),12,9,3,0.871211,iid,0.05,4,0.244556,0.016434
BA(k=2),12,9,3,0.871211,iid,0.05,5,0.162617,0.019875
BA(k=2),12,9,3,0.871211,iid,0.1,1,0.257037,0.02772
BA(k=2),12,9,3,0.871211,iid,0.1,2,0.19806,0.047861
BA(k=2),12,9,3,0.871211,iid,0.1,3,0.237657,0.076547
BA(k=2),12,9,3,0.871211,iid,0.1,4,0.243554,0.02772
BA(k=2),12,9,3,0.871211,iid,0.1,5,0.26111,0.016434
BA(k=2),12,9,3,0.871211,iid,0.2,1,0.262341,0.0212
BA(k=2),12,9,3,0.871211,iid,0.2,2,0.2489,0.036135
BA(k=2),12,9,3,0.871211,iid,0.2,3,0.264796,0.047861
BA(k=2),12,9,3,0.871211,iid,0.2,4,0.234393,0.0212
BA(k=2),12,9,3,0.871211,iid,0.2,5,0.264796,0.029336
BA(k=2),12,9,3,0.871211,iid,0.4,1,0.337675,0.05935
BA(k=2),12,9,3,0.871211,iid,0.4,2,0.2489,0.045076
BA(k=2),12,9,3,0.871211,iid,0.4,3,0.244403,0.040602
BA(k=2),12,9,3,0.871211,iid,0.4,4,0.27566,0.058099
BA(k=2),12,9,3,0.871211,iid,0.4,5,0.257037,0.037261
BA(k=2),12,9,3,0.871211,iid,0.8,1,0.27566,0.239559
BA(k=2),12,9,3,0.871211,iid,0.8,2,0.204538,0.091463
BA(k=2),12,9,3,0.871211,iid,0.8,3,0.242842,0.10146
BA(k=2),12,9,3,0.871211,iid,0.8,4,0.26295,0.086937
BA(k=2),12,9,3,0.871211,iid,0.8,5,0.333673,0.348418
BA(k=2),12,10,1,0.760134,exact,0.0,0,0.030318,0.059928
BA(k=2),12,10,1,0.760134,samp10,0.0,1,0.030318,0.059928
BA(k=2),12,10,1,0.760134,iid,0.05,1,0.171898,0.029928
BA(k=2),12,10,1,0.760134,iid,0.05,2,0.178255,0.043026
BA(k=2),12,10,1,0.760134,iid,0.05,3,0.171898,0.01357
BA(k=2),12,10,1,0.760134,iid,0.05,4,0.171898,0.022559
BA(k=2),12,10,1,0.760134,iid,0.05,5,0.131271,0.004293
BA(k=2),12,10,1,0.760134,iid,0.1,1,0.164644,0.004293
BA(k=2),12,10,1,0.760134,iid,0.1,2,0.171898,0.004293
BA(k=2),12,10,1,0.760134,iid,0.1,3,0.16332,0.019701
BA(k=2),12,10,1,0.760134,iid,0.1,4,0.171898,0.003259
BA(k=2),12,10,1,0.760134,iid,0.1,5,0.170932,0.001449
BA(k=2),12,10,1,0.760134,iid,0.2,1,0.171898,0.001876
BA(k=2),12,10,1,0.760134,iid,0.2,2,0.087795,0.010182
BA(k=2),12,10,1,0.760134,iid,0.2,3,0.200075,0.010182
BA(k=2),12,10,1,0.760134,iid,0.2,4,0.171898,0.001876
BA(k=2),12,10,1,0.760134,iid,0.2,5,0.214997,0.006058
BA(k=2),12,10,1,0.760134,iid,0.4,1,0.171898,0.024506
BA(k=2),12,10,1,0.760134,iid,0.4,2,0.171898,0.026472
BA(k=2),12,10,1,0.760134,iid,0.4,3,0.170033,0.031673
BA(k=2),12,10,1,0.760134,iid,0.4,4,0.173279,0.028143
BA(k=2),12,10,1,0.760134,iid,0.4,5,0.171898,0.006058
BA(k=2),12,10,1,0.760134,iid,0.8,1,0.171898,0.0474
BA(k=2),12,10,1,0.760134,iid,0.8,2,0.181469,0.036889
BA(k=2),12,10,1,0.760134,iid,0.8,3,0.171898,0.020881
BA(k=2),12,10,1,0.760134,iid,0.8,4,0.260223,0.05866
BA(k=2),12,10,1,0.760134,iid,0.8,5,0.176256,0.008897
BA(k=2),12,10,3,0.863135,exact,0.0,0,0.089535,0.027177
BA(k=2),12,10,3,0.863135,samp10,0.0,1,0.089535,0.027177
BA(k=2),12,10,3,0.863135,iid,0.05,1,0.277118,0.041407
BA(k=2),12,10,3,0.863135,iid,0.05,2,0.277118,0.029151
BA(k=2),12,10,3,0.863135,iid,0.05,3,0.269108,0.041407
BA(k=2),12,10,3,0.863135,iid,0.05,4,0.277118,0.041407
BA(k=2),12,10,3,0.863135,iid,0.05,5,0.268783,0.029151
BA(k=2),12,10,3,0.863135,iid,0.1,1,0.267723,0.049067
BA(k=2),12,10,3,0.863135,iid,0.1,2,0.281044,0.049762
BA(k=2),12,10,3,0.863135,iid,0.1,3,0.266673,0.049067
BA(k=2),12,10,3,0.863135,iid,0.1,4,0.273144,0.049067
BA(k=2),12,10,3,0.863135,iid,0.1,5,0.288755,0.080305
BA(k=2),12,10,3,0.863135,iid,0.2,1,0.313622,0.039054
BA(k=2),12,10,3,0.863135,iid,0.2,2,0.301732,0.056603
BA(k=2),12,10,3,0.863135,iid,0.2,3,0.390143,0.163254
BA(k=2),12,10,3,0.863135,iid,0.2,4,0.277118,0.082498
BA(k=2),12,10,3,0.863135,iid,0.2,5,0.300022,0.058277
BA(k=2),12,10,3,0.863135,iid,0.4,1,0.277118,0.050689
BA(k=2),12,10,3,0.863135,iid,0.4,2,0.362292,0.071355
BA(k=2),12,10,3,0.863135,iid,0.4,3,0.277118,0.053334
BA(k=2),12,10,3,0.863135,iid,0.4,4,0.277118,0.057864
BA(k=2),12,10,3,0.863135,iid,0.4,5,0.304282,0.050689
BA(k=2),12,10,3,0.863135,iid,0.8,1,0.273018,0.035965
BA(k=2),12,10,3,0.863135,iid,0.8,2,0.267723,0.139255
BA(k=2),12,10,3,0.863135,iid,0.8,3,0.300022,0.072057
BA(k=2),12,10,3,0.863135,iid,0.8,4,0.273018,0.141821
BA(k=2),12,10,3,0.863135,iid,0.8,5,0.360806,0.161385
BA(k=4),12,1,1,0.758882,exact,0.0,0,0.029192,0.019228
BA(k=4),12,1,1,0.758882,samp10,0.0,1,0.039335,0.005819
BA(k=4),12,1,1,0.758882,iid,0.05,1,0.108435,0.019228
BA(k=4),12,1,1,0.758882,iid,0.05,2,0.118882,0.019228
BA(k=4),12,1,1,0.758882,iid,0.05,3,0.118882,0.019228
BA(k=4),12,1,1,0.758882,iid,0.05,4,0.0881,0.005819
BA(k=4),12,1,1,0.758882,iid,0.05,5,0.05873,0.010175
BA(k=4),12,1,1,0.758882,iid,0.1,1,0.118882,0.019228
BA(k=4),12,1,1,0.758882,iid,0.1,2,0.13275,0.006081
BA(k=4),12,1,1,0.758882,iid,0.1,3,0.118882,0.010175
BA(k=4),12,1,1,0.758882,iid,0.1,4,0.118882,0.002561
BA(k=4),12,1,1,0.758882,iid,0.1,5,0.119734,0.010175
BA(k=4),12,1,1,0.758882,iid,0.2,1,0.118882,0.000563
BA(k=4),12,1,1,0.758882,iid,0.2,2,0.118882,0.001055
BA(k=4),12,1,1,0.758882,iid,0.2,3,0.118882,0.022006
BA(k=4),12,1,1,0.758882,iid,0.2,4,0.107481,0.002892
BA(k=4),12,1,1,0.758882,iid,0.2,5,0.118882,0.001055
BA(k=4),12,1,1,0.758882,iid,0.4,1,0.15229,0.017574
BA(k=4),12,1,1,0.758882,iid,0.4,2,0.134509,0.007728
BA(k=4),12,1,1,0.758882,iid,0.4,3,0.118882,0.015783
BA(k=4),12,1,1,0.758882,iid,0.4,4,0.118882,0.011278
BA(k=4),12,1,1,0.758882,iid,0.4,5,0.163966,0.028563
BA(k=4),12,1,1,0.758882,iid,0.8,1,0.118882,0.029638
BA(k=4),12,1,1,0.758882,iid,0.8,2,0.118882,0.033928
BA(k=4),12,1,1,0.758882,iid,0.8,3,0.122968,0.036462
BA(k=4),12,1,1,0.758882,iid,0.8,4,0.124292,0.017191
BA(k=4),12,1,1,0.758882,iid,0.8,5,0.124941,0.118882
BA(k=4),12,1,3,0.854515,exact,0.0,0,0.079804,0.13334
BA(k=4),12,1,3,0.854515,samp10,0.0,1,0.112304,0.002823
BA(k=4),12,1,3,0.854515,iid,0.05,1,0.208211,0.041556
BA(k=4),12,1,3,0.854515,iid,0.05,2,0.157474,0.02856
BA(k=4),12,1,3,0.854515,iid,0.05,3,0.218154,0.04033
BA(k=4),12,1,3,0.854515,iid,0.05,4,0.212184,0.033536
BA(k=4),12,1,3,0.854515,iid,0.05,5,0.194386,0.047043
BA(k=4),12,1,3,0.854515,iid,0.1,1,0.218154,0.037855
BA(k=4),12,1,3,0.854515,iid,0.1,2,0.241089,0.02856
BA(k=4),12,1,3,0.854515,iid,0.1,3,0.218154,0.037855
BA(k=4),12,1,3,0.854515,iid,0.1,4,0.205387,0.015152
BA(k=4),12,1,3,0.854515,iid,0.1,5,0.217034,0.038253
BA(k=4),12,1,3,0.854515,iid,0.2,1,0.240331,0.018062
BA(k=4),12,1,3,0.854515,iid,0.2,2,0.218154,0.042713
BA(k=4),12,1,3,0.854515,iid,0.2,3,0.28532,0.044686
BA(k=4),12,1,3,0.854515,iid,0.2,4,0.205387,0.042713
BA(k=4),12,1,3,0.854515,iid,0.2,5,0.207151,0.030162
BA(k=4),12,1,3,0.854515,iid,0.4,1,0.22732,0.078827
BA(k=4),12,1,3,0.854515,iid,0.4,2,0.261598,0.044686
BA(k=4),12,1,3,0.854515,iid,0.4,3,0.218154,0.067058
BA(k=4),12,1,3,0.854515,iid,0.4,4,0.250369,0.053746
BA(k=4),12,1,3,0.854515,iid,0.4,5,0.253988,0.064907
BA(k=4),12,1,3,0.854515,iid,0.8,1,0.2097,0.115778
BA(k=4),12,1,3,0.854515,iid,0.8,2,0.22732,0.053746
BA(k=4),12,1,3,0.854515,iid,0.8,3,0.307021,0.070689
BA(k=4),12,1,3,0.854515,iid,0.8,4,0.240331,0.196511
BA(k=4),12,1,3,0.854515,iid,0.8,5,0.187027,0.166361
BA(k=4),12,2,1,0.780236,exact,0.0,0,0.023842,0.025845
BA(k=4),12,2,1,0.780236,samp10,0.0,1,0.023842,0.011562
BA(k=4),12,2,1,0.780236,iid,0.05,1,0.113569,0.016416
BA(k=4),12,2,1,0.780236,iid,0.05,2,0.10457,0.04753
BA(k=4),12,2,1,0.780236,iid,0.05,3,0.113569,0.04753
BA(k=4),12,2,1,0.780236,iid,0.05,4,0.123035,0.011562
BA(k=4),12,2,1,0.780236,iid,0.05,5,0.113569,0.025845
BA(k=4),12,2,1,0.780236,iid,0.1,1,0.113569,0.007396
BA(k=4),12,2,1,0.780236,iid,0.1,2,0.096442,0.016416
BA(k=4),12,2,1,0.780236,iid,0.1,3,0.113569,0.007396
BA(k=4),12,2,1,0.780236,iid,0.1,4,0.113569,0.016416
BA(k=4),12,2,1,0.780236,iid,0.1,5,0.113569,0.007396
BA(k=4),12,2,1,0.780236,iid,0.2,1,0.133474,0.0144
BA(k=4),12,2,1,0.780236,iid,0.2,2,0.113569,0.004806
BA(k=4),12,2,1,0.780236,iid,0.2,3,0.119295,0.006526
BA(k=4),12,2,1,0.780236,iid,0.2,4,0.200385,0.010157
BA(k=4),12,2,1,0.780236,iid,0.2,5,0.113569,0.0144
BA(k=4),12,2,1,0.780236,iid,0.4,1,0.206756,0.015174
BA(k=4),12,2,1,0.780236,iid,0.4,2,0.129932,0.010157
BA(k=4),12,2,1,0.780236,iid,0.4,3,0.250875,0.004806
BA(k=4),12,2,1,0.780236,iid,0.4,4,0.113569,0.004111
BA(k=4),12,2,1,0.780236,iid,0.4,5,0.165287,0.019422
BA(k=4),12,2,1,0.780236,iid,0.8,1,0.153036,0.02217
BA(k=4),12,2,1,0.780236,iid,0.8,2,0.227199,0.0269
BA(k=4),12,2,1,0.780236,iid,0.8,3,0.22665,0.036097
BA(k=4),12,2,1,0.780236,iid,0.8,4,0.113569,0.044414
BA(k=4),12,2,1,0.780236,iid,0.8,5,0.11941,0.113569
BA(k=4),12,2,3,0.877347,exact,0.0,0,0.078389,0.061872
BA(k=4),12,2,3,0.877347,samp10,0.0,1,0.076035,0.030983
BA(k=4),12,2,3,0.877347,iid,0.05,1,0.214816,0.083152
BA(k=4),12,2,3,0.877347,iid,0.05,2,0.207428,0.063813
BA(k=4),12,2,3,0.877347,iid,0.05,3,0.24043,0.062277
BA(k=4),12,2,3,0.877347,iid,0.05,4,0.214816,0.062277
BA(k=4),12,2,3,0.877347,iid,0.05,5,0.202475,0.063813
BA(k=4),12,2,3,0.877347,iid,0.1,1,0.19977,0.062277
BA(k=4),12,2,3,0.877347,iid,0.1,2,0.207428,0.033651
BA(k=4),12,2,3,0.877347,iid,0.1,3,0.229137,0.017547
BA(k=4),12,2,3,0.877347,iid,0.1,4,0.214816,0.064852
BA(k=4),12,2,3,0.877347,iid,0.1,5,0.207938,0.033884
BA(k=4),12,2,3,0.877347,iid,0.2,1,0.289009,0.020092
BA(k=4),12,2,3,0.877347,iid,0.2,2,0.205781,0.037695
BA(k=4),12,2,3,0.877347,iid,0.2,3,0.20422,0.033884
BA(k=4),12,2,3,0.877347,iid,0.2,4,0.284042,0.04023
BA(k=4),12,2,3,0.877347,iid,0.2,5,0.19977,0.008018
BA(k=4),12,2,3,0.877347,iid,0.4,1,0.218693,0.097688
BA(k=4),12,2,3,0.877347,iid,0.4,2,0.227985,0.056404
BA(k=4),12,2,3,0.877347,iid,0.4,3,0.244902,0.047021
BA(k=4),12,2,3,0.877347,iid,0.4,4,0.289009,0.153966
